timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5
0.08 0.0032 -1.5686629934615632 -1.5697296601282298 0.0 1.5707963267948966 0.0 0.08 0.053333333333333316 0.026666666666666658 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 294.7135953141356 -111.40748851037755 481.84348695756046 -1.208350583778309 1.2044900354931398 -1.2083505837783097 
0.088 0.0038719999999999996 -1.5682149934615632 -1.5695056601282298 0.0 1.5707963267948966 0.0 0.088 0.05866666666666664 0.02933333333333332 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 294.62118478250574 -111.21006327395015 482.04136639136124 -1.208170906533132 1.2035019021422428 -1.2081709065331323 
0.096 0.004608 -1.5677243267948966 -1.5692603267948966 0.0 1.5707963267948966 0.0 0.096 0.06399999999999997 0.03199999999999999 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 294.5196689875014 -110.99403657112056 482.2579905578156 -1.2079735647802876 1.2024200081613639 -1.2079735647802878 
0.104 0.005408000000000001 -1.5671909934615633 -1.56899366012823 0.0 1.5707963267948966 0.0 0.10400000000000001 0.06933333333333332 0.03466666666666666 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 294.4089653101512 -110.75946373383792 482.49333179797816 -1.207758408291092 1.2012444486899503 -1.207758408291092 
0.112 0.006272000000000001 -1.5666149934615632 -1.5687056601282299 0.0 1.5707963267948966 0.0 0.112 0.07466666666666665 0.03733333333333332 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 294.28898410527404 -110.50640513568857 482.7473599899205 -1.2075252739573312 1.1999753273217304 -1.2075252739573314 
0.12 0.0072 -1.5659963267948966 -1.5683963267948966 0.0 1.5707963267948966 0.0 0.12 0.07999999999999996 0.03999999999999998 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 294.1596287415951 -110.23492624904016 483.02004253430255 -1.207273985837213 1.1986127561495161 -1.207273985837213 
0.128 0.008192 -1.5653349934615632 -1.56806566012823 0.0 1.5707963267948966 0.0 0.128 0.0853333333333333 0.04266666666666665 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 294.02079564531124 -109.94509770659708 483.31134433880345 -1.207004355204973 1.1971568558133723 -1.2070043552049732 
0.136 0.009248000000000001 -1.5646309934615632 -1.56771366012823 0.0 1.5707963267948966 0.0 0.136 0.09066666666666663 0.045333333333333316 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 293.87237434716087 -109.63699536732928 483.62122780141414 -1.206716180604162 1.195607755552125 -1.2067161806041622 
0.144 0.010368000000000002 -1.5638843267948965 -1.5673403267948967 0.0 1.5707963267948966 0.0 0.14400000000000002 0.09599999999999997 0.04799999999999999 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 293.7142475330576 -109.31070038673347 483.9496527925981 -1.2064092479045825 1.1939655932581346 -1.2064092479045831 
0.152 0.011552 -1.5630949934615632 -1.56694566012823 0.0 1.5707963267948966 0.0 0.152 0.10133333333333329 0.050666666666666645 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 293.5462910983499 -108.9662992913826 484.2965766363214 -1.2060833303629055 1.192230515535306 -1.2060833303629057 
0.16 0.0128 -1.5622629934615633 -1.56652966012823 0.0 1.5707963267948966 0.0 0.16 0.10666666666666663 0.053333333333333316 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 293.36837420577285 -108.60388405771616 484.66195408995765 -1.20573818868693 1.1904026777602537 -1.20573818868693 
0.168 0.014112000000000001 -1.5613883267948965 -1.5660923267948965 0.0 1.5707963267948966 0.0 0.168 0.11199999999999996 0.05599999999999998 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 293.1803593471629 -108.2235521950205 485.045737323072 -1.20537357110351 1.1884822441465774 -1.2053735711035105 
0.176 0.015487999999999998 -1.5604709934615633 -1.56563366012823 0.0 1.5707963267948966 0.0 0.176 0.11733333333333328 0.05866666666666664 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 292.98210240900914 -107.825406832545 485.44787589508815 -1.2049892134301303 1.1864693878121801 -1.2049892134301305 
0.184 0.016928 -1.5595109934615632 -1.5651536601282299 0.0 1.5707963267948966 0.0 0.184 0.12266666666666662 0.06133333333333331 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 292.7734527419175 -107.40955681069649 485.86831673184514 -1.2045848391501284 1.1843642908495564 -1.2045848391501286 
0.192 0.018432 -1.5585083267948965 -1.5646523267948966 0.0 1.5707963267948966 0.0 0.192 0.12799999999999995 0.06399999999999997 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 292.5542532340711 -106.97611677625049 486.30700410104555 -1.2041601594915656 1.1821671443989943 -1.2041601594915663 
0.2 0.020000000000000004 -1.5574629934615631 -1.56412966012823 0.0 1.5707963267948966 0.0 0.2 0.13333333333333328 0.06666666666666664 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 292.3243403887683 -106.52520728151428 486.76387958660604 -1.2037148735097367 1.1798781487246035 -1.2037148735097374 
0.208 0.021632000000000005 -1.5563749934615632 -1.5635856601282299 0.0 1.5707963267948966 0.0 0.20800000000000002 0.13866666666666663 0.06933333333333332 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 292.08354440612874 -106.0569548873734 487.23888206191043 -1.203248668173308 1.1774975132931034 -1.2032486681733086 
0.216 0.023327999999999998 -1.5552443267948965 -1.5630203267948966 0.0 1.5707963267948966 0.0 0.216 0.14399999999999993 0.07199999999999997 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 291.83168926905705 -105.57149227014833 487.73194766197554 -1.20276121845409 1.1750254568552914 -1.2027612184540901 
0.224 0.025088000000000003 -1.5540709934615633 -1.5624336601282298 0.0 1.5707963267948966 0.0 0.224 0.1493333333333333 0.07466666666666665 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 291.568592833559 -105.06895833218537 488.24300975453457 -1.2022521874204275 1.1724622075301077 -1.2022521874204277 
0.232 0.026912000000000002 -1.5528549934615632 -1.5618256601282299 0.0 1.5707963267948966 0.0 0.232 0.15466666666666662 0.07733333333333331 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 291.2940669235077 -104.54949831610064 488.77199891004506 -1.2017212263342034 1.1698080028912137 -1.2017212263342039 
0.24 0.0288 -1.5515963267948967 -1.5611963267948965 0.0 1.5707963267948966 0.0 0.24 0.15999999999999992 0.07999999999999996 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 291.0079174299609 -104.01326392259242 489.31884287062854 -1.2011679747514505 1.1670630900560046 -1.2011679747514508 
0.248 0.030751999999999998 -1.5502949934615633 -1.56054566012823 0.0 1.5707963267948966 0.0 0.248 0.16533333333333328 0.08266666666666664 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 290.7099444151317 -103.46041343173235 489.8834665179496 -1.2005920606265559 1.1642277257769518 -1.200592060626556 
0.256 0.032768 -1.5489509934615633 -1.55987366012823 0.0 1.5707963267948966 0.0 0.256 0.1706666666666666 0.0853333333333333 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 290.3999422211201 -102.89111182764246 490.46579184004247 -1.1999931004200586 1.1613021765352016 -1.1999931004200586 
0.264 0.034848000000000004 -1.5475643267948966 -1.5591803267948965 0.0 1.5707963267948966 0.0 0.264 0.17599999999999993 0.08799999999999997 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 290.07769958351537 -102.30553092645903 491.06573789709194 -1.199370699210018 1.1582867186363235 -1.199370699210018 
0.272 0.036992000000000004 -1.5461349934615631 -1.5584656601282298 0.0 1.5707963267948966 0.0 0.272 0.18133333333333326 0.09066666666666663 0.0 0.0 0.0 1.0 0.6666666666666664 0.3333333333333332 0.0 0.0 0.0 289.74299974997814 -101.70384950748083 491.68322078617973 -1.1987244508069534 1.1551816383081204 -1.198724450806954 
0.28 0.0391840016747206 -1.5446736590117496 -1.557734992903323 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 289.398147369169 -101.0907208175604 492.31355671667995 -1.1980588142801853 1.152010364956628 -1.1980588142801856 
0.288 0.04137874920919921 -1.5432104939887639 -1.5570034103918302 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 289.05017868904474 -100.47888574036509 492.9436949255341 -1.197387370517708 1.1488384973147914 -1.197387370517708 
0.296 0.04357349674367781 -1.5417473289657782 -1.5562718278803374 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 288.69953332917623 -99.86912540947341 493.5728421307165 -1.1967109600796229 1.145670019101077 -1.1967109600796229 
0.304 0.04576824427815643 -1.5402841639427922 -1.5555402453688445 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 288.34622065810555 -99.2614515841547 494.20099527466726 -1.1960295928159124 1.142504939312167 -1.1960295928159126 
0.312 0.04796299181263504 -1.5388209989198065 -1.5548086628573516 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 287.99025009610574 -98.65587598401322 494.8281513032191 -1.195343278573598 1.139343266900195 -1.1953432785735987 
0.32 0.05015773934711366 -1.5373578338968208 -1.5540770803458588 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 287.6316311150155 -98.05241028876085 495.45430716561265 -1.1946520271966505 1.136185010772895 -1.1946520271966508 
0.328 0.05235248688159227 -1.535894668873835 -1.553345497834366 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 287.2703732380745 -97.45106613798968 496.0794598145111 -1.193955848525899 1.133030179793751 -1.1939558485258992 
0.336 0.054547234416070886 -1.5344315038508494 -1.5526139153228729 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 286.9064860397563 -96.8518551309462 496.7036062060149 -1.1932547523989454 1.1298787827821506 -1.1932547523989456 
0.344 0.0567419819505495 -1.5329683388278637 -1.55188233281138 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 286.5399791456013 -96.25478882630537 497.32674329967654 -1.192548748650076 1.1267308285135338 -1.1925487486500768 
0.352 0.058936729485028094 -1.531505173804878 -1.5511507502998871 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 286.17086223204757 -95.65987874194583 497.9488680585153 -1.191837847110179 1.123586325719545 -1.191837847110179 
0.36 0.061131477019506705 -1.5300420087818922 -1.5504191677883943 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 285.7991450262619 -95.06713635472573 498.5699774490317 -1.191122057606652 1.120445283088184 -1.1911220576066521 
0.368 0.06332622455398532 -1.5285788437589063 -1.5496875852769014 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 285.4248373059688 -94.47657310025923 499.1900684412226 -1.190401389963323 1.117307709263953 -1.1904013899633235 
0.376 0.06552097208846394 -1.5271156787359206 -1.5489560027654086 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 285.04794889927996 -93.8882003726936 499.80913800859577 -1.1896758540003636 1.1141736128480129 -1.1896758540003638 
0.384 0.06771571962294255 -1.5256525137129349 -1.5482244202539157 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 284.66848968452024 -93.30202952448732 500.4271831281841 -1.1889454595342053 1.1110430023983289 -1.188945459534206 
0.392 0.06991046715742116 -1.5241893486899492 -1.5474928377424229 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 284.2864695900555 -92.71807186618848 501.04420078056097 -1.1882102163774586 1.1079158864298215 -1.1882102163774586 
0.4 0.07210521469189979 -1.5227261836669634 -1.54676125523093 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 283.9018985941178 -92.13633866621434 501.6601879498543 -1.1874701343388276 1.1047922734145195 -1.1874701343388279 
0.408 0.07429996222637839 -1.5212630186439777 -1.5460296727194371 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 283.5147867246298 -91.55684115063123 502.27514162376144 -1.1867252232230312 1.101672171781706 -1.1867252232230314 
0.416 0.07649470976085701 -1.519799853620992 -1.5452980902079443 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 283.12514405902874 -90.97959050293547 502.88905879356366 -1.1859754928307218 1.0985555899180708 -1.1859754928307218 
0.424 0.07868945729533561 -1.5183366885980063 -1.5445665076964514 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 282.7329807240886 -90.40459786383481 503.50193645414106 -1.185220952958403 1.0954425361678581 -1.185220952958403 
0.432 0.08088420482981422 -1.5168735235750204 -1.5438349251849586 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 282.33830689574205 -89.83187433103072 504.1137716039867 -1.1844616133983525 1.092333018833018 -1.1844616133983528 
0.44 0.08307895236429283 -1.5154103585520347 -1.5431033426734657 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 281.94113279890183 -89.26143095900139 504.7245612452213 -1.1836974839385448 1.0892270461733566 -1.1836974839385448 
0.448 0.08527369989877145 -1.513947193529049 -1.5423717601619729 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 281.5414687072793 -88.6932787587855 505.33430238360796 -1.182928574362568 1.0861246264066813 -1.1829285743625682 
0.456 0.08746844743325007 -1.5124840285060632 -1.5416401776504798 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 281.13932494320426 -88.12742869776663 505.9429920285666 -1.1821548944495506 1.0830257677089539 -1.1821548944495508 
0.464 0.08966319496772868 -1.5110208634830775 -1.540908595138987 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 280.7347118774423 -87.56389169945867 506.5506271931884 -1.181376453974083 1.0799304782144377 -1.1813764539740836 
0.472 0.09185794250220729 -1.5095576984600918 -1.540177012627494 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 280.327639929012 -87.00267864329157 507.1572048942504 -1.180593262706143 1.0768387660158474 -1.1805932627061435 
0.48 0.0940526900366859 -1.508094533437106 -1.5394454301160012 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 279.9181195650008 -86.44380036439836 507.76272215223 -1.1798053304110172 1.0737506391644962 -1.1798053304110174 
0.488 0.0962474375711645 -1.5066313684141204 -1.5387138476045084 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 279.50616130038 -85.8872676534025 508.3671759913193 -1.1790126668492291 1.0706661056704463 -1.1790126668492291 
0.496 0.09844218510564312 -1.5051682033911344 -1.5379822650930155 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 279.0917756978187 -85.33309125620623 508.9705634394399 -1.1782152817764624 1.0675851735026545 -1.1782152817764626 
0.504 0.10063693264012173 -1.5037050383681487 -1.5372506825815226 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 278.67497336749796 -84.78128187377963 509.5728815282566 -1.1774131849434917 1.0645078505891248 -1.1774131849434921 
0.512 0.10283168017460034 -1.502241873345163 -1.5365191000700298 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 278.25576496692133 -84.23185016195056 510.1741272931928 -1.176606386096105 1.0614341448170521 -1.1766063860961051 
0.52 0.10502642770907895 -1.5007787083221773 -1.535787517558537 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 277.8341612007275 -83.68480673119507 510.7742977734444 -1.1757948949750328 1.0583640640329712 -1.175794894975033 
0.528 0.10722117524355758 -1.4993155432991916 -1.535055935047044 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 277.4101728205004 -83.14016214642899 511.37339001199405 -1.1749787213158787 1.0552976160429064 -1.1749787213158789 
0.536 0.10941592277803619 -1.4978523782762059 -1.5343243525355512 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 276.98381062457804 -82.59792692680017 511.9714010556258 -1.174157874849046 1.052234808612518 -1.1741578748490462 
0.544 0.1116106703125148 -1.4963892132532202 -1.5335927700240584 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 276.55508545786216 -82.05811154548122 512.5683279549396 -1.173332365299668 1.0491756494672477 -1.173332365299668 
0.552 0.11380541784699341 -1.4949260482302342 -1.5328611875125655 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 276.1240082116245 -81.52072642946364 513.1641677643652 -1.172502202387538 1.0461201462924683 -1.1725022023875382 
0.56 0.11600016538147202 -1.4934628832072485 -1.5321296050010726 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 275.69058982331507 -80.98578195935207 513.7589175421768 -1.1716673958270423 1.0430683067336306 -1.1716673958270425 
0.568 0.11819491291595065 -1.4919997181842628 -1.5313980224895798 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 275.2548412763663 -80.45328846915996 514.3525743505074 -1.1708279553270882 1.0400201383964076 -1.1708279553270884 
0.576 0.12038966045042926 -1.490536553161277 -1.530666439978087 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 274.8167735999991 -79.92325624610568 514.9451352553631 -1.1699838905910398 1.0369756488468445 -1.16998389059104 
0.584 0.12258440798490784 -1.4890733881382914 -1.529934857466594 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 274.37639786902656 -79.39569553040951 515.5365973266371 -1.1691352113166482 1.0339348456115027 -1.1691352113166482 
0.592 0.12477915551938645 -1.4876102231153057 -1.529203274955101 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 273.93372520365676 -78.87061651509153 516.1269576381243 -1.1682819271959861 1.0308977361776077 -1.1682819271959863 
0.6 0.12697390305386508 -1.48614705809232 -1.5284716924436081 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 273.48876676929535 -78.34802934577019 516.7162132675355 -1.1674240479153815 1.027864327993193 -1.1674240479153817 
0.608 0.1291686505883437 -1.4846838930693342 -1.5277401099321153 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 273.04153377634657 -77.82794412046194 517.3043612965116 -1.1665615831553533 1.0248346284672483 -1.1665615831553533 
0.616 0.1313633981228223 -1.4832207280463483 -1.5270085274206224 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 272.5920374800138 -77.31037088938147 517.8913988106378 -1.1656945425905434 1.0218086449698633 -1.1656945425905436 
0.624 0.1335581456573009 -1.4817575630233626 -1.5262769449091296 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 272.14028918009905 -76.79531965474287 518.4773228994579 -1.1648229358896576 1.0187863848323753 -1.164822935889658 
0.632 0.13575289319177952 -1.4802943980003769 -1.5255453623976367 0.0 1.5707963267948966 0.0 0.2743434418098265 0.1828956278732176 0.0914478139366088 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 271.68630022080185 -76.28280037056152 519.0621306564883 -1.1639467727153976 1.0157678553475114 -1.1639467727153978 
